,Akaki,Ankober,Ataye,Awadi,Awash Adaitu,Awash Awash,Awash Haledebi,Awash Kunture,Awash Terminal,Awash US_Koka,Awash-Arba US,Borkena,Cheleka_Gewis,Eastern Catchment-01,Kebena,Keleta-Werenso,Kesem,Logiya,Mile,Mojo,Najeso -Gera
;ID,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0
1981_1,0.0066398601250729355,0.07305102680904577,0.77373633660757,0.04741620472828238,0.3020135514127006,3.030655937600803,0.3394392858234393,0.14967353852695947,0.1530772148182612,0.19526516554709533,3.672062937898495,0.5667996292113866,0.400506388435403,5.617520779307977,2.428914396314409,4.9812957499062325,2.5578471871943664,0.8442989522187263,0.5305503957397828,0.1087025011089682,1.3571665115577283
1981_2,7.534842655831232,43.47391539305591,11.782008508336874,37.684488250591514,5.085427784570137,26.849344466797945,22.87476448639295,15.287933587846343,0.5772761361652131,10.934677749929657,23.91166081121061,6.533073141998475,2.5513367900823583,14.588540279192735,28.947869193346115,24.649610931405636,13.153590568525862,5.791116199228271,2.9871201868625006,18.61554858361675,24.73509741377271
1981_3,218.66503142654358,204.2241701811043,187.24731306352396,309.9525629943349,208.60934682912736,143.31706536167778,154.47466461741317,193.014073414198,115.63270528937608,202.62169284513536,144.0553640178974,241.88995509170513,220.12647647426203,205.35796747489195,184.4252791831709,153.13047030134902,181.44610446390703,191.3820870051208,224.99919968670136,198.36583028186794,230.2861135022324
1981_4,105.64374400774744,102.51901219282504,68.54926633120915,182.62371658065257,57.705088958557745,94.48204726615755,113.50189663924333,117.67605227988338,16.202110134695353,90.03756059373403,105.27428230823648,74.84228006080411,77.60291678253817,140.1115963277467,72.97363242976328,121.72394596381328,73.78762440795973,85.37372296087872,106.97073957348731,53.16937926888048,100.75816382247241
1981_5,6.017631244526285,11.526657264584392,20.13140783012848,22.38368078589733,4.2223095560019095,24.60720815472924,14.594643926226832,28.73258610839483,3.247073817459973,18.262392246375295,34.20659342834016,19.3655597492667,16.46001278166443,34.18885163719031,11.391379688428607,25.94868128052674,13.243112503612407,15.404019990208822,17.98100545523315,5.001682229877919,18.726013953341035
1981_6,37.871507383271855,0.35617932819816156,0.011784486208583682,0.3233266119776728,0.18922195955039578,23.556751304336533,1.3988995899274872,67.48497738586947,0.27363521617300185,13.5940000991232,31.649355127719385,0.1549724925543014,0.169974966985825,8.639179529153978,14.405538717730225,24.011747338028336,19.33011484395379,0.3865752144905738,0.14236681245935048,15.754059919020223,0.4982090097099135
1981_7,298.007084900211,172.2671639126498,243.5865006553734,309.7278048284476,110.09205609187971,203.05451727699148,158.04244920276676,291.6465278112462,41.21926296479256,317.7021073831706,222.71724478477375,276.42191645173926,175.3821099911783,103.24892713508014,263.113491510008,193.44705398335373,293.9891746477138,174.48329488760453,219.07674742412644,254.37316046519473,270.98499223151754
1981_8,242.58828114382928,220.9419709761239,260.15200206208505,360.8529371382295,112.2926392672831,210.03849204303478,156.15310866055881,226.73685491188294,30.646216135785604,191.89823003517134,214.4619272661772,336.54421517454864,185.9121567698686,148.28246574436983,252.37160721862486,169.10955220916128,215.56797966839048,136.09612567779504,164.47188212807313,179.45102217481303,269.6842157330764
1981_9,191.00178399110897,125.33721557481232,66.34229092945796,114.56571779748455,39.964319014596825,145.06395633780144,58.02144415349317,195.1100096017811,12.977751256191407,160.80094838310265,151.16277138700391,91.60007700587268,66.75925274588069,112.41231692536418,146.18387986056885,173.05507179198892,156.3773735017947,50.98641719581198,57.7880332431306,167.64463229316056,63.24904264394505
1981_10,8.196697387750724,36.468334946766234,34.51834491789858,49.79635037835167,12.072901009328689,24.45509052385062,17.533422703915033,13.852346229964352,0.9684305141024109,8.259153462078801,36.675746177890254,39.81024848688973,13.284395572779575,10.794349919060808,38.77846143684272,56.46887232549625,25.973103093353938,15.274673922816245,14.058568224671115,4.08237069974239,32.87206702736137
1981_11,0.011488371134321492,2.905555220945519,0.22539938074773408,3.853863558891984,0.4250127023678781,1.56505627490765,2.3067640664612847,0.4772102598305043,0.5379614571616275,0.4061953178308316,1.5340858783684932,0.15606785697436382,0.8395758038146078,3.5498315716363327,1.3354305710651029,7.136721912061516,1.0202341872870615,1.880420163575011,0.5430644452295625,0.07247206582880296,1.2218178560678448
1981_12,0.390751029073466,1.8032540409334281,7.793164150456466,2.4383842078714335,1.0527348484916965,0.26210961287074147,1.0760238448268526,1.9196756556034122,0.3242720933443973,0.1648835935844395,1.327544714182579,14.005880299769913,13.210446671952072,0.6407119047504982,2.540063451520043,2.73867424935693,0.6894171127044495,13.05262492148756,15.488438971280866,0.0,5.415488080657435
1982_1,19.428639327882447,23.374839664104663,79.49943602669534,40.075387146517095,57.36320906111563,14.202678375604306,21.57385561824639,29.961759897771945,2.2506580457320506,14.506650540494157,21.35158365780105,120.80384992513012,95.63006299653046,22.423704730279944,23.207193286543788,26.83117518516893,16.252235625291515,22.496730649629214,37.77920297051933,17.17836174597873,51.272210131426945
1982_2,73.5689556851792,102.09018358996738,75.96507442635762,111.4869398440461,32.66810065033723,49.15812142750224,82.96443945691003,52.40201319508227,15.810679817727388,54.16568236798359,47.162273731546414,40.30425434132993,47.85927515555925,40.57743711249861,87.06873364007375,31.780634245039955,55.87760017917088,58.175985767863416,61.89808295077366,67.25786137121183,90.63980099610946
1982_3,49.84590104760106,160.0439819541766,58.75131693061893,143.67982033476048,92.84799198099927,71.34628239922765,114.79688811991635,50.5664309421489,35.06860178378131,53.2382191299665,105.66641030591599,82.6822084954467,98.00471509861616,102.56408413435597,116.08374846945155,52.01628524519178,76.69132839803943,58.44607288604856,71.98852525630032,29.81338640464508,86.52139793803427
1982_4,63.465264509524296,149.00859272464564,43.37840624926814,182.88722976239885,36.157924802006235,53.97043564461904,96.12376830466803,64.62333026853096,31.953452601204702,43.17964218374755,33.25702059895328,74.61683377518405,94.02688858006935,90.10367404147935,135.5571444621268,61.906520365663305,42.64454057238302,53.03787511657945,80.7010403283681,26.667613395331088,101.48281061569325
1982_5,78.59578569459649,119.90569920860528,68.0897850283435,122.15513919296244,47.936478851065466,108.86157579690902,47.34484384101177,68.49206704858291,10.612525843909378,103.03783882310458,115.61252982615304,64.91945355817101,95.69823982289007,84.19135202879087,109.03928682725726,109.46944012964174,69.41627929197824,57.380620188676986,70.37645764566224,71.00134887834217,42.20504590378849
1982_6,54.166838579402416,0.8810030957378349,0.04086309352107959,0.2396932018272166,0.7145735520593172,81.02593346729708,0.6140489937864309,81.82235764895536,0.5963467347604905,45.824670394818995,84.20691160670991,0.2919007006671022,0.6184701699815943,27.355017094271048,36.14970193682192,66.10202576255581,71.23434449384396,1.0811421115414948,0.18107256417459183,34.03361363340843,0.2856243693249693
1982_7,206.07381099640895,34.054248809616595,70.2198868764104,81.03727424469042,27.758108897651983,132.45148884202817,36.045340375445164,218.96540082443803,13.545513581488922,110.08123954755821,157.07942130240698,91.39940001936279,57.99166385916044,41.34820719253677,132.42213797248434,149.21019494053814,157.92459040401428,35.92015201039687,51.27270477707515,124.98391219639048,76.47344134594043
1982_8,270.728521689912,238.62942572455808,222.73462179294873,287.66198608595937,145.6278338577152,247.83450437646778,198.52324390863714,256.6016508960978,27.15264847488274,258.6896220228773,195.78213218872781,230.87634906479835,158.73114215656503,124.69119592921713,339.56123559049894,160.76852908495206,319.20280225243937,89.23489585166024,163.22364823432173,286.3434687050144,239.8647327306349
1982_9,113.34359377363526,62.42591845556997,77.15320385655322,102.42406026870984,25.020204516954244,57.60761803896703,33.82904232005877,108.75338256187895,15.50635721534747,66.32092311630103,94.64884710538045,124.06641859624688,111.20196457262017,58.23884832533294,82.64915077283376,87.62541428450334,74.61940778016279,58.94417971601171,92.2183139453171,50.67603548321915,84.52864160241575
1982_10,50.11057047330286,61.76197417665528,103.73777427604425,132.31275806977018,90.874940572625,109.56355015562774,63.43732076504273,59.498895280862556,12.310732221611426,51.2921668891818,129.9994251244023,123.36818159575247,109.72445645733414,72.84875673486782,74.03881896292434,71.09373745853155,76.19138432879893,68.61937529767042,87.99194807963435,57.77680459286402,115.15809067214745
1982_11,21.17729159195361,61.172596699328366,91.05187023194858,160.54068631048207,40.92888848170187,80.56625438750866,81.41166306361359,36.12501646731998,5.639599938687631,21.102066828206034,87.25324442602023,104.5509470129325,80.90098086488058,33.30785333649272,44.554113622517626,75.91698599672624,57.10690318232392,56.014874082538896,74.50524299331421,30.466487698970298,118.04918792959636
1982_12,5.8299640165866045,65.46112367920203,76.23188882940633,71.45338905748501,47.154590025032654,24.876386894960348,36.52158286317649,5.876906415430614,1.4163499468794698,5.683396846431363,40.21498015850295,71.60306751393246,43.053038122703974,8.609658293738121,46.92528554295673,9.16987510520146,11.823963342031726,22.16525333216098,31.037343097710263,2.5245801619321417,64.62013386739167
1983_1,9.687839812793213,49.703221005741575,38.90166833192608,55.55313859556292,40.308293192489025,11.373594313069878,11.990170124317181,17.031663652847023,32.86722034612575,9.86020334895754,28.111360571074027,34.965472683960115,29.328392877774196,11.165456784225082,48.331245343135734,17.313094471986048,8.99935550158912,40.72147883951502,51.23205871418481,3.0832377850642443,36.08250346342348
1983_2,30.94238050880041,80.66172113707466,35.925910304278425,61.87455537305031,32.754643909812884,37.8397320713529,53.0874245178119,47.912341724731284,5.0526251735548575,46.83928024790258,26.130992907280042,41.24585085009593,32.16646209817116,41.56461689560835,53.51683813971888,46.20266655692388,43.065053491512344,24.735678618659367,31.530998581761402,28.40025314545096,31.65646021984389
1983_3,41.24649868396167,70.65003773951263,70.35017337894358,65.66454521882304,42.08236310923242,49.62696097788678,41.89838131399968,53.719283581140836,15.844430165805433,36.608299537052126,70.38348538742133,121.0148829087416,80.14264221404241,27.75100036647185,78.46089269850293,87.52351487288885,59.18466005252523,56.2604587380173,69.95519537100276,62.30160130633054,48.5074686392085
1983_4,112.01803359727982,142.8490805961466,119.9128631436071,183.8354199806752,154.92585426817377,106.00380750236822,113.51218711978598,116.79912067713566,65.34200619374171,131.89912386517003,110.70466535644573,101.24303079484051,86.0817331092022,140.6808463858714,119.35979159439277,129.297704465779,72.64125890560305,102.15787018338507,112.00914168217251,86.06532295111977,112.00318076363324
1983_5,173.7670053465717,134.14067742114898,108.32337357759589,218.97221593826637,64.89572370817551,178.38205036963726,88.40880216755545,149.57656349017617,15.12430103153213,149.1156541576181,200.82070142616334,82.30789544651546,61.68663253515815,97.46180640403658,160.82806545202595,210.77814031261963,151.9642233210227,56.86130498152177,90.78478685071862,141.37194489095057,141.5736715860657
